image_id,document_id,person_id,split,doc_type,forgery_category,control_index,label,quality_tier,template_variant,naming_stratum,pan_fifth_source,forgery_field,forgery_detail,c1_op,c1_field,rule_gt_verdict,rule_ocr_verdict,expected_rule,width,height,jpeg_q_capture,phash,file
P000150_aadhaar_C01_severe,P000150_aadhaar_C01,P000150,test,aadhaar,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,651,410,47,11460359600053244589,images/test/aadhaar/P000150_aadhaar_C01_severe.jpg
P000150_aadhaar_C1_clean,P000150_aadhaar_C1,P000150,test,aadhaar,C1,,1,clean,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,1007,635,92,11460359582872465551,images/test/aadhaar/P000150_aadhaar_C1_clean.jpg
P000150_aadhaar_C1_mild,P000150_aadhaar_C1,P000150,test,aadhaar,C1,,1,mild,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,903,570,78,16072045601298797199,images/test/aadhaar/P000150_aadhaar_C1_mild.jpg
P000150_aadhaar_C1_severe,P000150_aadhaar_C1,P000150,test,aadhaar,C1,,1,severe,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,607,383,49,11478373981380399759,images/test/aadhaar/P000150_aadhaar_C1_severe.jpg
P000150_aadhaar_C2_clean,P000150_aadhaar_C2,P000150,test,aadhaar,C2,,1,clean,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,997,628,95,11460359582872465551,images/test/aadhaar/P000150_aadhaar_C2_clean.jpg
P000150_aadhaar_C2_mild,P000150_aadhaar_C2,P000150,test,aadhaar,C2,,1,mild,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,798,503,79,11460359582871433871,images/test/aadhaar/P000150_aadhaar_C2_mild.jpg
P000150_aadhaar_C2_severe,P000150_aadhaar_C2,P000150,test,aadhaar,C2,,1,severe,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,553,349,46,18377888541792465551,images/test/aadhaar/P000150_aadhaar_C2_severe.jpg
P000150_aadhaar_C3_clean,P000150_aadhaar_C3,P000150,test,aadhaar,C3,,1,clean,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,933,588,94,11460359582872465551,images/test/aadhaar/P000150_aadhaar_C3_clean.jpg
P000150_aadhaar_C3_mild,P000150_aadhaar_C3,P000150,test,aadhaar,C3,,1,mild,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,742,468,81,11460359582871679119,images/test/aadhaar/P000150_aadhaar_C3_mild.jpg
P000150_aadhaar_C3_severe,P000150_aadhaar_C3,P000150,test,aadhaar,C3,,1,severe,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,703,443,56,18379014501292561037,images/test/aadhaar/P000150_aadhaar_C3_severe.jpg
P000150_aadhaar_C4_clean,P000150_aadhaar_C4,P000150,test,aadhaar,C4,,1,clean,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,947,597,90,11461485499958644879,images/test/aadhaar/P000150_aadhaar_C4_clean.jpg
P000150_aadhaar_C4_mild,P000150_aadhaar_C4,P000150,test,aadhaar,C4,,1,mild,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,714,450,74,16073171492615705231,images/test/aadhaar/P000150_aadhaar_C4_mild.jpg
P000150_aadhaar_C4_severe,P000150_aadhaar_C4,P000150,test,aadhaar,C4,,1,severe,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,551,347,62,11479499881287168655,images/test/aadhaar/P000150_aadhaar_C4_severe.jpg
P000150_pan_C00_clean,P000150_pan_C00,P000150,test,pan,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,990,624,93,15725766440359648189,images/test/pan/P000150_pan_C00_clean.jpg
P000150_pan_C00_mild,P000150_pan_C00,P000150,test,pan,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,715,451,70,15725766440359648189,images/test/pan/P000150_pan_C00_mild.jpg
P000150_pan_C00_severe,P000150_pan_C00,P000150,test,pan,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,706,445,63,11132165223675665333,images/test/pan/P000150_pan_C00_severe.jpg
P000150_pan_C01_clean,P000150_pan_C01,P000150,test,pan,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,965,608,92,11114080490651737021,images/test/pan/P000150_pan_C01_clean.jpg
P000150_pan_C01_mild,P000150_pan_C01,P000150,test,pan,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,901,568,81,15725766475252046781,images/test/pan/P000150_pan_C01_mild.jpg
P000150_pan_C01_severe,P000150_pan_C01,P000150,test,pan,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,532,335,56,15725766440359648249,images/test/pan/P000150_pan_C01_severe.jpg
P000150_pan_C1_clean,P000150_pan_C1,P000150,test,pan,C1,,1,clean,2,mononymic,mononym,,,resample_patch,name,PASS,PASS,PASS,951,599,91,15725766509079124669,images/test/pan/P000150_pan_C1_clean.jpg
P000150_pan_C1_mild,P000150_pan_C1,P000150,test,pan,C1,,1,mild,2,mononymic,mononym,,,resample_patch,name,PASS,PASS,PASS,894,564,70,15725766474719370173,images/test/pan/P000150_pan_C1_mild.jpg
P000150_pan_C1_severe,P000150_pan_C1,P000150,test,pan,C1,,1,severe,2,mononymic,mononym,,,resample_patch,name,PASS,PASS,PASS,522,329,53,12267072329773030333,images/test/pan/P000150_pan_C1_severe.jpg
P000150_pan_C2_clean,P000150_pan_C2,P000150,test,pan,C2,,1,clean,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,FAIL,FAIL,959,605,95,15725766474719386301,images/test/pan/P000150_pan_C2_clean.jpg
P000150_pan_C2_mild,P000150_pan_C2,P000150,test,pan,C2,,1,mild,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,FAIL,FAIL,825,520,83,15725766474719370173,images/test/pan/P000150_pan_C2_mild.jpg
P000150_pan_C2_severe,P000150_pan_C2,P000150,test,pan,C2,,1,severe,2,mononymic,mononym,pan_number,format_digit_slot,,,FAIL,FAIL,FAIL,510,322,49,15725766474715192253,images/test/pan/P000150_pan_C2_severe.jpg
P000150_pan_C3_clean,P000150_pan_C3,P000150,test,pan,C3,,1,clean,2,mononymic,mononym,pan_number,"p5 N->X, name initials {N}",,,FAIL,FAIL,FAIL,950,599,92,15725766509079124669,images/test/pan/P000150_pan_C3_clean.jpg
P000150_pan_C3_mild,P000150_pan_C3,P000150,test,pan,C3,,1,mild,2,mononymic,mononym,pan_number,"p5 N->X, name initials {N}",,,FAIL,FAIL,FAIL,874,551,79,15716759344184122297,images/test/pan/P000150_pan_C3_mild.jpg
P000150_pan_C3_severe,P000150_pan_C3,P000150,test,pan,C3,,1,severe,2,mononymic,mononym,pan_number,"p5 N->X, name initials {N}",,,FAIL,FAIL,FAIL,528,333,61,15716759378678078425,images/test/pan/P000150_pan_C3_severe.jpg
P000150_pan_C4_clean,P000150_pan_C4,P000150,test,pan,C4,,1,clean,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,979,617,92,15725766509079124669,images/test/pan/P000150_pan_C4_clean.jpg
P000150_pan_C4_mild,P000150_pan_C4,P000150,test,pan,C4,,1,mild,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,864,545,73,15725766440359648189,images/test/pan/P000150_pan_C4_mild.jpg
P000150_pan_C4_severe,P000150_pan_C4,P000150,test,pan,C4,,1,severe,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,572,360,49,15743780873291766461,images/test/pan/P000150_pan_C4_severe.jpg
P000151_aadhaar_C00_clean,P000151_aadhaar_C00,P000151,train,aadhaar,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,959,605,96,11461485482779104911,images/train/aadhaar/P000151_aadhaar_C00_clean.jpg
P000151_aadhaar_C00_mild,P000151_aadhaar_C00,P000151,train,aadhaar,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,839,529,77,11479499881187955375,images/train/aadhaar/P000151_aadhaar_C00_mild.jpg
P000151_aadhaar_C00_severe,P000151_aadhaar_C00,P000151,train,aadhaar,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,705,444,65,18379014510318629519,images/train/aadhaar/P000151_aadhaar_C00_severe.jpg
P000151_aadhaar_C01_clean,P000151_aadhaar_C01,P000151,train,aadhaar,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,996,628,90,11461485482779112079,images/train/aadhaar/P000151_aadhaar_C01_clean.jpg
P000151_aadhaar_C01_mild,P000151_aadhaar_C01,P000151,train,aadhaar,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,881,555,80,16073171501205444239,images/train/aadhaar/P000151_aadhaar_C01_mild.jpg
P000151_aadhaar_C01_severe,P000151_aadhaar_C01,P000151,train,aadhaar,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,545,343,61,11479499881250990255,images/train/aadhaar/P000151_aadhaar_C01_severe.jpg
P000151_aadhaar_C1_clean,P000151_aadhaar_C1,P000151,train,aadhaar,C1,,1,clean,2,mononymic,mononym,,,font_substitution,name,PASS,PASS,PASS,957,604,92,11461485482711078799,images/train/aadhaar/P000151_aadhaar_C1_clean.jpg
P000151_aadhaar_C1_mild,P000151_aadhaar_C1,P000151,train,aadhaar,C1,,1,mild,2,mononymic,mononym,,,font_substitution,name,PASS,PASS,PASS,717,452,71,11479499881220559535,images/train/aadhaar/P000151_aadhaar_C1_mild.jpg
P000151_aadhaar_C1_severe,P000151_aadhaar_C1,P000151,train,aadhaar,C1,,1,severe,2,mononymic,mononym,,,font_substitution,name,PASS,PASS,PASS,622,392,57,12632421385793874607,images/train/aadhaar/P000151_aadhaar_C1_severe.jpg
P000151_aadhaar_C2_clean,P000151_aadhaar_C2,P000151,train,aadhaar,C2,,1,clean,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,939,592,95,11461485482779112079,images/train/aadhaar/P000151_aadhaar_C2_clean.jpg
P000151_aadhaar_C2_mild,P000151_aadhaar_C2,P000151,train,aadhaar,C2,,1,mild,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,741,467,73,13767328491991749295,images/train/aadhaar/P000151_aadhaar_C2_mild.jpg
P000151_aadhaar_C2_severe,P000151_aadhaar_C2,P000151,train,aadhaar,C2,,1,severe,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,514,324,62,16073171501205445263,images/train/aadhaar/P000151_aadhaar_C2_severe.jpg
P000151_aadhaar_C3_clean,P000151_aadhaar_C3,P000151,train,aadhaar,C3,,1,clean,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,992,626,94,11461485482779104911,images/train/aadhaar/P000151_aadhaar_C3_clean.jpg
P000151_aadhaar_C3_mild,P000151_aadhaar_C3,P000151,train,aadhaar,C3,,1,mild,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,799,503,74,11461485482779234959,images/train/aadhaar/P000151_aadhaar_C3_mild.jpg
P000151_aadhaar_C3_severe,P000151_aadhaar_C3,P000151,train,aadhaar,C3,,1,severe,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,618,390,56,16091185899710881967,images/train/aadhaar/P000151_aadhaar_C3_severe.jpg
P000151_aadhaar_C4_clean,P000151_aadhaar_C4,P000151,train,aadhaar,C4,,1,clean,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,933,588,91,11461485482779234959,images/train/aadhaar/P000151_aadhaar_C4_clean.jpg
P000151_aadhaar_C4_mild,P000151_aadhaar_C4,P000151,train,aadhaar,C4,,1,mild,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,853,538,82,16073171501138367151,images/train/aadhaar/P000151_aadhaar_C4_mild.jpg
P000151_aadhaar_C4_severe,P000151_aadhaar_C4,P000151,train,aadhaar,C4,,1,severe,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,631,398,47,11461485499957925519,images/train/aadhaar/P000151_aadhaar_C4_severe.jpg
P000151_pan_C00_clean,P000151_pan_C00,P000151,train,pan,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,932,588,94,15725775270812146365,images/train/pan/P000151_pan_C00_clean.jpg
P000151_pan_C00_mild,P000151_pan_C00,P000151,train,pan,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,766,483,75,15725766474719386301,images/train/pan/P000151_pan_C00_mild.jpg
P000151_pan_C00_severe,P000151_pan_C00,P000151,train,pan,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,522,329,53,15725766474719386301,images/train/pan/P000151_pan_C00_severe.jpg
P000151_pan_C01_clean,P000151_pan_C01,P000151,train,pan,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,977,616,93,11114089252385020605,images/train/pan/P000151_pan_C01_clean.jpg
P000151_pan_C01_mild,P000151_pan_C01,P000151,train,pan,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,839,529,77,11114089252385020605,images/train/pan/P000151_pan_C01_mild.jpg
P000151_pan_C01_severe,P000151_pan_C01,P000151,train,pan,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,530,334,65,11127670420145191613,images/train/pan/P000151_pan_C01_severe.jpg
P000151_pan_C1_clean,P000151_pan_C1,P000151,train,pan,C1,,1,clean,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,937,591,95,11105073325891017143,images/train/pan/P000151_pan_C1_clean.jpg
P000151_pan_C1_mild,P000151_pan_C1,P000151,train,pan,C1,,1,mild,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,858,541,84,11105073325891017653,images/train/pan/P000151_pan_C1_mild.jpg
P000151_pan_C1_severe,P000151_pan_C1,P000151,train,pan,C1,,1,severe,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,527,332,49,15716759275531835831,images/train/pan/P000151_pan_C1_severe.jpg
P000151_pan_C2_clean,P000151_pan_C2,P000151,train,pan,C2,,1,clean,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,972,613,96,15725775305171884733,images/train/pan/P000151_pan_C2_clean.jpg
P000151_pan_C2_mild,P000151_pan_C2,P000151,train,pan,C2,,1,mild,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,767,483,71,11114150893755390653,images/train/pan/P000151_pan_C2_mild.jpg
P000151_pan_C2_severe,P000151_pan_C2,P000151,train,pan,C2,,1,severe,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,570,359,51,11123158093010131645,images/train/pan/P000151_pan_C2_severe.jpg
P000151_pan_C3_clean,P000151_pan_C3,P000151,train,pan,C3,,1,clean,2,mononymic,mononym,pan_number,"p5 N->L, name initials {N}",,,FAIL,FAIL,FAIL,950,599,96,15725775270812146365,images/train/pan/P000151_pan_C3_clean.jpg
P000151_pan_C3_mild,P000151_pan_C3,P000151,train,pan,C3,,1,mild,2,mononymic,mononym,pan_number,"p5 N->L, name initials {N}",,,FAIL,FAIL,FAIL,727,458,82,11114080456291998653,images/train/pan/P000151_pan_C3_mild.jpg
P000151_pan_C3_severe,P000151_pan_C3,P000151,train,pan,C3,,1,severe,2,mononymic,mononym,pan_number,"p5 N->L, name initials {N}",,,FAIL,PASS,FAIL,531,335,55,11114098048478042813,images/train/pan/P000151_pan_C3_severe.jpg
P000151_pan_C4_clean,P000151_pan_C4,P000151,train,pan,C4,,1,clean,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,981,618,94,15725775270812146365,images/train/pan/P000151_pan_C4_clean.jpg
P000151_pan_C4_mild,P000151_pan_C4,P000151,train,pan,C4,,1,mild,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,812,512,71,15725766474719386301,images/train/pan/P000151_pan_C4_mild.jpg
P000151_pan_C4_severe,P000151_pan_C4,P000151,train,pan,C4,,1,severe,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,531,335,45,15725766474719124413,images/train/pan/P000151_pan_C4_severe.jpg
P000152_aadhaar_C00_clean,P000152_aadhaar_C00,P000152,train,aadhaar,C0,0,0,clean,1,surname_last,surname,,,,,PASS,PASS,PASS,1007,635,92,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C00_clean.jpg
P000152_aadhaar_C00_mild,P000152_aadhaar_C00,P000152,train,aadhaar,C0,0,0,mild,1,surname_last,surname,,,,,PASS,PASS,PASS,798,503,84,15729707172308591978,images/train/aadhaar/P000152_aadhaar_C00_mild.jpg
P000152_aadhaar_C00_severe,P000152_aadhaar_C00,P000152,train,aadhaar,C0,0,0,severe,1,surname_last,surname,,,,,PASS,PASS,PASS,525,331,64,11118021153881208170,images/train/aadhaar/P000152_aadhaar_C00_severe.jpg
P000152_aadhaar_C01_clean,P000152_aadhaar_C01,P000152,train,aadhaar,C0,1,0,clean,1,surname_last,surname,,,,,PASS,PASS,PASS,968,610,93,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C01_clean.jpg
P000152_aadhaar_C01_mild,P000152_aadhaar_C01,P000152,train,aadhaar,C0,1,0,mild,1,surname_last,surname,,,,,PASS,PASS,PASS,892,563,80,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C01_mild.jpg
P000152_aadhaar_C01_severe,P000152_aadhaar_C01,P000152,train,aadhaar,C0,1,0,severe,1,surname_last,surname,,,,,PASS,PASS,PASS,547,345,51,15711411367543977322,images/train/aadhaar/P000152_aadhaar_C01_severe.jpg
P000152_aadhaar_C1_clean,P000152_aadhaar_C1,P000152,train,aadhaar,C1,,1,clean,1,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,992,626,93,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C1_clean.jpg
P000152_aadhaar_C1_mild,P000152_aadhaar_C1,P000152,train,aadhaar,C1,,1,mild,1,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,863,544,70,15729707172308591978,images/train/aadhaar/P000152_aadhaar_C1_mild.jpg
P000152_aadhaar_C1_severe,P000152_aadhaar_C1,P000152,train,aadhaar,C1,,1,severe,1,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,574,362,55,11117739678904513898,images/train/aadhaar/P000152_aadhaar_C1_severe.jpg
P000152_aadhaar_C2_clean,P000152_aadhaar_C2,P000152,train,aadhaar,C2,,1,clean,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,964,608,93,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C2_clean.jpg
P000152_aadhaar_C2_mild,P000152_aadhaar_C2,P000152,train,aadhaar,C2,,1,mild,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,758,478,80,15729707172308591978,images/train/aadhaar/P000152_aadhaar_C2_mild.jpg
P000152_aadhaar_C2_severe,P000152_aadhaar_C2,P000152,train,aadhaar,C2,,1,severe,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,682,430,61,16864332528551359851,images/train/aadhaar/P000152_aadhaar_C2_severe.jpg
P000152_aadhaar_C3_clean,P000152_aadhaar_C3,P000152,train,aadhaar,C3,,1,clean,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,991,625,92,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C3_clean.jpg
P000152_aadhaar_C3_mild,P000152_aadhaar_C3,P000152,train,aadhaar,C3,,1,mild,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,844,532,82,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C3_mild.jpg
P000152_aadhaar_C3_severe,P000152_aadhaar_C3,P000152,train,aadhaar,C3,,1,severe,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,601,379,59,9947085250766978410,images/train/aadhaar/P000152_aadhaar_C3_severe.jpg
P000152_aadhaar_C4_clean,P000152_aadhaar_C4,P000152,train,aadhaar,C4,,1,clean,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,951,600,94,15729425697331885418,images/train/aadhaar/P000152_aadhaar_C4_clean.jpg
P000152_aadhaar_C4_mild,P000152_aadhaar_C4,P000152,train,aadhaar,C4,,1,mild,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,759,478,81,15711411298822419818,images/train/aadhaar/P000152_aadhaar_C4_mild.jpg
P000152_aadhaar_C4_severe,P000152_aadhaar_C4,P000152,train,aadhaar,C4,,1,severe,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,FAIL,PASS,579,365,48,15730833067918370106,images/train/aadhaar/P000152_aadhaar_C4_severe.jpg
P000152_pan_C00_clean,P000152_pan_C00,P000152,train,pan,C0,0,0,clean,2,surname_last,surname,,,,,PASS,PASS,PASS,939,592,90,15725766509079124669,images/train/pan/P000152_pan_C00_clean.jpg
P000152_pan_C00_mild,P000152_pan_C00,P000152,train,pan,C0,0,0,mild,2,surname_last,surname,,,,,PASS,PASS,PASS,741,467,74,15725766509079124669,images/train/pan/P000152_pan_C00_mild.jpg
P000152_pan_C00_severe,P000152_pan_C00,P000152,train,pan,C0,0,0,severe,2,surname_last,surname,,,,,PASS,PASS,PASS,525,331,53,11114080525011475133,images/train/pan/P000152_pan_C00_severe.jpg
P000152_pan_C01_clean,P000152_pan_C01,P000152,train,pan,C0,1,0,clean,2,surname_last,surname,,,,,PASS,PASS,PASS,1005,634,94,15725766509079124669,images/train/pan/P000152_pan_C01_clean.jpg
P000152_pan_C01_mild,P000152_pan_C01,P000152,train,pan,C0,1,0,mild,2,surname_last,surname,,,,,PASS,PASS,PASS,739,466,83,11132094923520940733,images/train/pan/P000152_pan_C01_mild.jpg
P000152_pan_C01_severe,P000152_pan_C01,P000152,train,pan,C0,1,0,severe,2,surname_last,surname,,,,,PASS,PASS,PASS,580,365,49,15725766474719386301,images/train/pan/P000152_pan_C01_severe.jpg
P000152_pan_C1_clean,P000152_pan_C1,P000152,train,pan,C1,,1,clean,2,surname_last,surname,,,local_recompression,pan_number,PASS,PASS,PASS,932,588,95,15725766509079124669,images/train/pan/P000152_pan_C1_clean.jpg
P000152_pan_C1_mild,P000152_pan_C1,P000152,train,pan,C1,,1,mild,2,surname_last,surname,,,local_recompression,pan_number,PASS,PASS,PASS,816,514,80,15725766474719386301,images/train/pan/P000152_pan_C1_mild.jpg
